supplier_product_id,supplier_product_category,supplier_product_subcategory,supplier_product_quantity,supplier_product_price,supplier_id,product_id,product_name,product_category,product_subcategory,quantity,price
217,Home & Kitchen,Decor,473,185.39,SUP0005,PROD00217,Advanced Decor Device 11GN,Home & Kitchen,Decor,429,206.08
218,Grocery,Snacks,4920,176.39,SUP0005,PROD00218,Durable Snacks Bag IM60,Grocery,Snacks,4903,198.61
219,Beauty,Body,4146,310.54,SUP0005,PROD00219,Classic Body Kit NIRJ,Beauty,Body,4123,357.67
220,Grocery,Frozen,2294,67.35,SUP0005,PROD00220,High-Speed Frozen Printer JSQ8,Grocery,Frozen,2277,86.09
221,Sports,Fitness,3720,252.93,SUP0005,PROD00221,Premium Fitness Mixer MUFN,Sports,Fitness,3691,314.8
222,Sports,Running,4113,672.51,SUP0005,PROD00222,Compact Running Shoes DS7M,Sports,Running,4091,942.75
223,Office,Stationery,4801,641.2,SUP0005,PROD00223,Ultra Stationery Monitor O71T,Office,Stationery,4769,753.43
224,Beauty,Skincare,2653,275.44,SUP0005,PROD00224,Ultra Skincare Camera H4KD,Beauty,Skincare,2628,388.25
225,Beauty,Haircare,4455,300.85,SUP0005,PROD00225,Lite Haircare Mixer ONN3,Beauty,Haircare,4449,381.47
226,Sports,Team Sports,1012,8.14,SUP0005,PROD00226,High-Speed Team Sports System PDEC,Sports,Team Sports,962,10.05
227,Electronics,Tablets,1705,156.46,SUP0005,PROD00227,Smart Tablets Chair 94CV,Electronics,Tablets,1677,203.29
228,Office,Furniture,4602,63.94,SUP0005,PROD00228,Lite Furniture Lamp W1ES,Office,Furniture,4555,66.15
229,Automotive,Electronics,2574,326.77,SUP0005,PROD00229,Multi-Purpose Electronics Device V3AJ,Automotive,Electronics,2540,361.94
230,Home & Kitchen,Appliances,1054,268.73,SUP0005,PROD00230,Multi-Purpose Appliances Bundle BXNT,Home & Kitchen,Appliances,1015,345.24
231,Sports,Cycling,855,922.57,SUP0005,PROD00231,Eco Cycling Camera CXY3,Sports,Cycling,820,934.05
232,Office,Organization,888,806.05,SUP0005,PROD00232,Advanced Organization Bottle 7IRF,Office,Organization,840,846.54
233,Beauty,Body,4260,178.51,SUP0005,PROD00233,Smart Body Keyboard 6R6D,Beauty,Body,4219,194.26
234,Office,Printers,1938,525.67,SUP0005,PROD00234,Multi-Purpose Printers Blender WMUX,Office,Printers,1888,706.39
235,Grocery,Produce,104,160.03,SUP0005,PROD00235,Classic Produce Keyboard 8CY3,Grocery,Produce,99,179.35
236,Office,Furniture,1854,416.58,SUP0005,PROD00236,Premium Furniture Lamp KBBP,Office,Furniture,1814,511.66
237,Office,Organization,3440,65.23,SUP0005,PROD00237,Ergonomic Organization Camera 3D7M,Office,Organization,3411,66.72
238,Beauty,Body,386,58.66,SUP0005,PROD00238,Adjustable Body Shoes 7FKF,Beauty,Body,362,77.92
239,Toys,Action Figures,3204,91.28,SUP0005,PROD00239,Ergonomic Action Figures Bottle M9EB,Toys,Action Figures,3200,111.31
240,Sports,Team Sports,3858,351.83,SUP0005,PROD00240,Eco Team Sports Mixer AS2D,Sports,Team Sports,3837,401.75
241,Home & Kitchen,Appliances,1609,488.28,SUP0005,PROD00241,Compact Appliances Camera HUB1,Home & Kitchen,Appliances,1578,687.41
242,Beauty,Haircare,3180,223.39,SUP0005,PROD00242,Adjustable Haircare Monitor 6XD0,Beauty,Haircare,3154,272.21
243,Office,Printers,2450,172.13,SUP0005,PROD00243,Premium Printers Camera ZIV8,Office,Printers,2424,202.02
244,Office,Organization,4693,349.28,SUP0005,PROD00244,Wireless Organization Set LT06,Office,Organization,4688,447.67
245,Electronics,Laptops,2575,734.09,SUP0005,PROD00245,Premium Laptops Bundle 9HE4,Electronics,Laptops,2569,977.6
246,Office,Stationery,1942,123.02,SUP0005,PROD00246,Pro Stationery System UNIU,Office,Stationery,1936,138.78
247,Electronics,Audio,248,432.7,SUP0005,PROD00247,Advanced Audio Printer 1V2A,Electronics,Audio,233,498.27
248,Toys,Action Figures,2093,116.63,SUP0005,PROD00248,Adjustable Action Figures Shoes 5O1D,Toys,Action Figures,2045,126.3
249,Office,Paper,1554,781.21,SUP0005,PROD00249,Lite Paper Printer 67S1,Office,Paper,1539,984.24
250,Toys,Educational,1410,47.53,SUP0005,PROD00250,High-Speed Educational Monitor 9G5H,Toys,Educational,1401,55.35
251,Home & Kitchen,Appliances,1815,447.17,SUP0005,PROD00251,Durable Appliances Chair OSKZ,Home & Kitchen,Appliances,1771,606.86
252,Sports,Cycling,3381,543.8,SUP0005,PROD00252,Durable Cycling Camera 99O4,Sports,Cycling,3363,656.83
253,Grocery,Pantry,3463,14.13,SUP0005,PROD00253,Wireless Pantry Kit 2NR4,Grocery,Pantry,3449,17.92
254,Grocery,Frozen,358,21.24,SUP0005,PROD00254,Wireless Frozen Mixer 3F45,Grocery,Frozen,353,22.86
255,Electronics,Laptops,1559,389.43,SUP0005,PROD00255,Lite Laptops Kit REYU,Electronics,Laptops,1554,545.66
256,Beauty,Haircare,2226,302.24,SUP0026,PROD00256,Premium Haircare System XKYX,Beauty,Haircare,2211,337.86
257,Sports,Running,322,229.46,SUP0026,PROD00257,Lite Running Cleaner K33J,Sports,Running,312,251.18
258,Electronics,Laptops,543,53.5,SUP0026,PROD00258,Eco Laptops Printer TWRQ,Electronics,Laptops,513,59.22
259,Electronics,Smartphones,4987,702.85,SUP0026,PROD00259,Wireless Smartphones Shoes LNP6,Electronics,Smartphones,4953,731.43
260,Toys,Board Games,3166,176.26,SUP0026,PROD00260,High-Speed Board Games Device Q4KY,Toys,Board Games,3128,206.99
261,Electronics,Audio,4008,500.83,SUP0026,PROD00261,Durable Audio Lamp EGCW,Electronics,Audio,3985,579.2
262,Home & Kitchen,Cleaning,1242,242.51,SUP0026,PROD00262,Classic Cleaning Kit 2XML,Home & Kitchen,Cleaning,1192,297.45
263,Office,Organization,2679,758.34,SUP0026,PROD00263,Classic Organization Cleaner 95NU,Office,Organization,2656,791.1
264,Sports,Team Sports,176,162.88,SUP0026,PROD00264,Pro Team Sports Helmet 172Z,Sports,Team Sports,127,180.78
265,Home & Kitchen,Appliances,2608,325.19,SUP0026,PROD00265,Advanced Appliances System 0W90,Home & Kitchen,Appliances,2572,345.24
266,Office,Paper,3891,515.33,SUP0026,PROD00266,Lite Paper Kit DC3K,Office,Paper,3865,600.98
267,Automotive,Parts,286,287.53,SUP0026,PROD00267,Pro Parts Keyboard 1K3P,Automotive,Parts,265,341.22
268,Sports,Running,3053,696.3,SUP0026,PROD00268,Premium Running Bag MP3D,Sports,Running,3038,791.74
269,Home & Kitchen,Appliances,2754,485.99,SUP0026,PROD00269,Premium Appliances Bag 4IMN,Home & Kitchen,Appliances,2750,541.9
270,Electronics,Audio,1146,1005.0,SUP0026,PROD00270,Multi-Purpose Audio Bundle NX98,Electronics,Audio,1125,1327.19
271,Sports,Fitness,921,255.36,SUP0026,PROD00271,Eco Fitness Device BRVZ,Sports,Fitness,910,269.79
272,Home & Kitchen,Cleaning,2623,271.03,SUP0026,PROD00272,Advanced Cleaning Set F2EE,Home & Kitchen,Cleaning,2576,285.19
273,Office,Printers,193,413.68,SUP0026,PROD00273,Wireless Printers Keyboard FAOJ,Office,Printers,175,546.45
274,Office,Furniture,1936,292.6,SUP0039,PROD00274,Ultra Furniture Keyboard 9TWI,Office,Furniture,1898,360.81
275,Automotive,Tools,4708,785.87,SUP0013,PROD00275,Ultra Tools Cleaner X8KF,Automotive,Tools,4684,864.36
276,Office,Furniture,663,798.37,SUP0013,PROD00276,Compact Furniture Bottle AFZG,Office,Furniture,637,867.07
277,Office,Printers,1661,419.65,SUP0013,PROD00277,Durable Printers Shoes LJBX,Office,Printers,1621,424.4
278,Home & Kitchen,Cookware,1023,299.24,SUP0013,PROD00278,High-Speed Cookware Monitor S08Y,Home & Kitchen,Cookware,1018,338.96
279,Office,Stationery,2889,820.78,SUP0013,PROD00279,Lite Stationery Chair YDQ7,Office,Stationery,2884,999.9
280,Home & Kitchen,Storage,1771,15.47,SUP0013,PROD00280,Pro Storage Set 1M8C,Home & Kitchen,Storage,1751,16.18
281,Automotive,Care,3561,900.07,SUP0013,PROD00281,Smart Care Bundle ALC4,Automotive,Care,3555,1280.55
282,Office,Furniture,2444,322.51,SUP0013,PROD00282,Advanced Furniture Keyboard JHVA,Office,Furniture,2396,334.74
283,Toys,Board Games,1173,190.98,SUP0013,PROD00283,Smart Board Games System BZPO,Toys,Board Games,1167,214.03
284,Beauty,Fragrance,3400,236.9,SUP0013,PROD00284,Ultra Fragrance Bag SIT2,Beauty,Fragrance,3369,239.46
285,Office,Furniture,3904,629.75,SUP0013,PROD00285,Advanced Furniture Cleaner LJR9,Office,Furniture,3861,737.55
286,Sports,Running,4068,838.28,SUP0013,PROD00286,Durable Running Bundle S30Q,Sports,Running,4047,848.69
287,Sports,Running,4818,568.46,SUP0013,PROD00287,Ultra Running System BBYG,Sports,Running,4796,703.52
288,Electronics,Tablets,3312,1053.04,SUP0013,PROD00288,Classic Tablets Helmet WR0X,Electronics,Tablets,3274,1347.46
289,Grocery,Frozen,2755,6.44,SUP0013,PROD00289,Compact Frozen Keyboard VM54,Grocery,Frozen,2719,7.06
290,Grocery,Frozen,3732,45.17,SUP0013,PROD00290,Adjustable Frozen Device XF9S,Grocery,Frozen,3719,58.14
291,Automotive,Care,4022,1025.0,SUP0013,PROD00291,Advanced Care Bag IWUT,Automotive,Care,4021,1195.07
292,Toys,Board Games,2306,83.07,SUP0013,PROD00292,Multi-Purpose Board Games Chair 58CI,Toys,Board Games,2259,110.3
293,Toys,Board Games,4188,74.48,SUP0013,PROD00293,Ultra Board Games Set 2BSX,Toys,Board Games,4156,98.07
294,Electronics,Tablets,4744,1357.91,SUP0013,PROD00294,Eco Tablets Camera 4NDY,Electronics,Tablets,4730,1581.37
295,Beauty,Skincare,5036,176.45,SUP0013,PROD00295,Durable Skincare Bundle 5NS9,Beauty,Skincare,4999,243.45
296,Office,Furniture,3562,595.24,SUP0013,PROD00296,Multi-Purpose Furniture Monitor 11YI,Office,Furniture,3522,758.88
297,Electronics,Smartphones,961,834.76,SUP0013,PROD00297,Pro Smartphones Bottle 5CBI,Electronics,Smartphones,957,1026.43
298,Beauty,Skincare,2779,184.36,SUP0013,PROD00298,Eco Skincare Set SYPH,Beauty,Skincare,2754,238.84
299,Home & Kitchen,Appliances,4456,398.91,SUP0013,PROD00299,Ergonomic Appliances Camera CIJW,Home & Kitchen,Appliances,4437,458.89
300,Sports,Fitness,239,45.78,SUP0013,PROD00300,Lite Fitness Monitor Q2Q4,Sports,Fitness,204,55.48
301,Office,Paper,4606,175.87,SUP0013,PROD00301,Ergonomic Paper Lamp QQKR,Office,Paper,4598,195.22
302,Sports,Running,1417,408.74,SUP0013,PROD00302,High-Speed Running Blender V2M7,Sports,Running,1384,532.93
303,Automotive,Care,4522,54.88,SUP0013,PROD00303,Smart Care Chair CW58,Automotive,Care,4482,59.4
304,Office,Stationery,2267,394.05,SUP0013,PROD00304,Durable Stationery Monitor 1D5G,Office,Stationery,2223,471.55
305,Sports,Cycling,2766,807.98,SUP0013,PROD00305,Ergonomic Cycling Bottle 9CJH,Sports,Cycling,2717,921.88
306,Toys,Educational,106,68.66,SUP0013,PROD00306,Adjustable Educational Bag PPV0,Toys,Educational,103,78.71
307,Automotive,Tools,2372,687.73,SUP0013,PROD00307,Premium Tools Cleaner J6C6,Automotive,Tools,2328,911.92
308,Toys,Dolls,249,177.21,SUP0013,PROD00308,Ergonomic Dolls Monitor 8XK6,Toys,Dolls,212,182.48
309,Office,Furniture,199,514.06,SUP0013,PROD00309,Adjustable Furniture Keyboard 2JIU,Office,Furniture,166,706.23
310,Toys,Educational,75,185.24,SUP0013,PROD00310,High-Speed Educational Helmet S48P,Toys,Educational,51,234.62
311,Office,Paper,957,819.62,SUP0013,PROD00311,Smart Paper Shoes VDIY,Office,Paper,924,962.7
312,Toys,Puzzles,1965,19.95,SUP0013,PROD00312,Adjustable Puzzles Bundle AUKQ,Toys,Puzzles,1925,23.94
313,Office,Furniture,1480,8.5,SUP0013,PROD00313,Classic Furniture Set HRE8,Office,Furniture,1461,9.87
314,Automotive,Parts,42,306.15,SUP0013,PROD00314,Compact Parts Bag RLLM,Automotive,Parts,5,377.75
315,Toys,Dolls,1311,89.11,SUP0013,PROD00315,Ergonomic Dolls System WEZD,Toys,Dolls,1296,91.88
316,Toys,Dolls,2997,167.95,SUP0013,PROD00316,High-Speed Dolls Chair PV78,Toys,Dolls,2964,208.59
317,Electronics,Tablets,4633,263.46,SUP0013,PROD00317,Smart Tablets Bag OE33,Electronics,Tablets,4600,315.63
318,Toys,Board Games,3121,160.44,SUP0013,PROD00318,Ultra Board Games Camera IG99,Toys,Board Games,3073,212.87
319,Grocery,Produce,92,91.95,SUP0013,PROD00319,Advanced Produce Device 4C3I,Grocery,Produce,91,105.93
320,Automotive,Tools,2142,1074.52,SUP0013,PROD00320,High-Speed Tools Device 7UW0,Automotive,Tools,2112,1161.34
321,Electronics,Cameras,2007,275.77,SUP0013,PROD00321,Multi-Purpose Cameras Kit 4RY7,Electronics,Cameras,1991,355.14
322,Automotive,Care,1653,810.72,SUP0013,PROD00322,Advanced Care Kit 6J8G,Automotive,Care,1641,1060.83
323,Office,Paper,4117,136.43,SUP0013,PROD00323,Durable Paper Lamp 0852,Office,Paper,4067,172.22
324,Sports,Outdoor,1972,906.7,SUP0013,PROD00324,Adjustable Outdoor Kit AUC8,Sports,Outdoor,1934,913.39
325,Home & Kitchen,Storage,3093,585.72,SUP0013,PROD00325,Ergonomic Storage Camera FHAH,Home & Kitchen,Storage,3074,753.9
326,Electronics,Tablets,215,1872.78,SUP0013,PROD00326,Ergonomic Tablets Cleaner 6KXG,Electronics,Tablets,204,1904.03
327,Electronics,Smartphones,3644,1447.56,SUP0013,PROD00327,High-Speed Smartphones Shoes XAQ6,Electronics,Smartphones,3623,1789.73
328,Toys,Board Games,3168,80.43,SUP0013,PROD00328,Pro Board Games Shoes HGM4,Toys,Board Games,3158,91.39
329,Office,Organization,3894,651.75,SUP0013,PROD00329,Durable Organization Bottle 33YE,Office,Organization,3852,669.67
330,Office,Printers,3797,597.0,SUP0013,PROD00330,Advanced Printers Printer 84Z4,Office,Printers,3794,845.17
331,Home & Kitchen,Cookware,1138,558.56,SUP0013,PROD00331,Durable Cookware Device 9NHT,Home & Kitchen,Cookware,1119,744.34
332,Beauty,Makeup,4998,132.63,SUP0013,PROD00332,Wireless Makeup Bottle RJRW,Beauty,Makeup,4997,158.72
333,Office,Furniture,219,74.91,SUP0013,PROD00333,Pro Furniture Device 6HPL,Office,Furniture,212,76.51
334,Home & Kitchen,Cookware,1092,646.32,SUP0013,PROD00334,Advanced Cookware Camera 2C86,Home & Kitchen,Cookware,1064,669.6
335,Beauty,Haircare,3460,7.62,SUP0013,PROD00335,Smart Haircare Mixer LJ3V,Beauty,Haircare,3435,9.1
336,Electronics,Audio,3372,208.01,SUP0013,PROD00336,Pro Audio Chair SCJQ,Electronics,Audio,3343,237.6
337,Home & Kitchen,Storage,1575,260.87,SUP0013,PROD00337,Ultra Storage Mixer KQUI,Home & Kitchen,Storage,1572,344.04
338,Automotive,Accessories,1908,685.09,SUP0013,PROD00338,Adjustable Accessories Bundle 7ZD6,Automotive,Accessories,1876,732.93
339,Office,Stationery,3220,266.45,SUP0013,PROD00339,Lite Stationery Chair GV08,Office,Stationery,3175,285.06
340,Office,Furniture,1493,324.1,SUP0013,PROD00340,Multi-Purpose Furniture Shoes 4PJM,Office,Furniture,1466,388.1
341,Electronics,Laptops,4081,465.69,SUP0013,PROD00341,Lite Laptops Camera 5YUD,Electronics,Laptops,4039,492.3
342,Sports,Outdoor,3403,112.23,SUP0013,PROD00342,Compact Outdoor Blender YGTT,Sports,Outdoor,3354,157.95
343,Automotive,Care,3643,886.55,SUP0013,PROD00343,Compact Care Bundle CPBG,Automotive,Care,3640,1086.88
344,Office,Stationery,762,647.12,SUP0013,PROD00344,Eco Stationery Keyboard OUX0,Office,Stationery,716,698.78
345,Home & Kitchen,Storage,3516,695.89,SUP0013,PROD00345,Multi-Purpose Storage Camera UVTO,Home & Kitchen,Storage,3507,792.15
346,Electronics,Laptops,4229,339.88,SUP0013,PROD00346,High-Speed Laptops Blender 2ZJP,Electronics,Laptops,4210,351.74
347,Grocery,Produce,4249,149.86,SUP0013,PROD00347,Wireless Produce Shoes K26W,Grocery,Produce,4221,164.02
348,Office,Furniture,2715,315.49,SUP0013,PROD00348,Ergonomic Furniture Bundle 9I32,Office,Furniture,2672,376.94
349,Beauty,Makeup,2274,247.11,SUP0013,PROD00349,Lite Makeup Device 1CSD,Beauty,Makeup,2249,278.84
350,Home & Kitchen,Decor,3848,142.33,SUP0013,PROD00350,Ergonomic Decor Speaker 36XO,Home & Kitchen,Decor,3803,190.96
351,Office,Stationery,4119,184.21,SUP0013,PROD00351,High-Speed Stationery Bag 7UIT,Office,Stationery,4082,209.96
352,Sports,Outdoor,3525,309.58,SUP0013,PROD00352,Classic Outdoor Bundle OBY2,Sports,Outdoor,3479,354.03
353,Sports,Fitness,4756,308.84,SUP0013,PROD00353,Smart Fitness Mixer BNZ9,Sports,Fitness,4732,407.78
354,Toys,Puzzles,600,6.87,SUP0013,PROD00354,Wireless Puzzles Helmet F7SR,Toys,Puzzles,560,7.8
355,Electronics,Smartphones,5003,1173.58,SUP0013,PROD00355,Compact Smartphones Bag L734,Electronics,Smartphones,4992,1559.06
356,Automotive,Tools,168,420.56,SUP0013,PROD00356,Compact Tools Camera SWZN,Automotive,Tools,166,563.21
357,Grocery,Snacks,2231,20.85,SUP0013,PROD00357,Ergonomic Snacks Device 2D8V,Grocery,Snacks,2207,26.62
358,Office,Organization,642,448.36,SUP0013,PROD00358,High-Speed Organization Bottle 1EEZ,Office,Organization,603,531.71
359,Automotive,Care,2726,668.94,SUP0013,PROD00359,Advanced Care Bundle JUMT,Automotive,Care,2693,737.71
360,Home & Kitchen,Storage,2425,103.75,SUP0013,PROD00360,Multi-Purpose Storage System ZI5T,Home & Kitchen,Storage,2380,107.44
361,Home & Kitchen,Cleaning,4057,94.74,SUP0013,PROD00361,Advanced Cleaning Bundle MVTP,Home & Kitchen,Cleaning,4041,102.95
362,Home & Kitchen,Decor,454,338.33,SUP0013,PROD00362,Pro Decor Device VLOT,Home & Kitchen,Decor,405,434.58
363,Automotive,Tools,3696,31.63,SUP0013,PROD00363,Lite Tools Bundle WXWQ,Automotive,Tools,3663,43.07
364,Beauty,Makeup,3365,51.28,SUP0013,PROD00364,Premium Makeup Mixer LCZ8,Beauty,Makeup,3324,58.86
365,Home & Kitchen,Storage,4058,255.01,SUP0013,PROD00365,Classic Storage Mixer B3VG,Home & Kitchen,Storage,4055,256.59
366,Home & Kitchen,Appliances,571,488.82,SUP0013,PROD00366,Ultra Appliances Bag O09Q,Home & Kitchen,Appliances,526,493.52
367,Toys,Educational,1105,177.98,SUP0013,PROD00367,Adjustable Educational Bundle 10BL,Toys,Educational,1055,239.7
368,Sports,Outdoor,3021,494.98,SUP0013,PROD00368,Premium Outdoor Device 380M,Sports,Outdoor,2979,687.97
369,Electronics,Tablets,1792,1102.75,SUP0013,PROD00369,Lite Tablets System IQ8K,Electronics,Tablets,1771,1264.66
370,Automotive,Accessories,3421,120.23,SUP0013,PROD00370,Lite Accessories Keyboard VE5Z,Automotive,Accessories,3395,122.71
371,Automotive,Electronics,784,179.61,SUP0013,PROD00371,Classic Electronics Cleaner ADND,Automotive,Electronics,751,254.2
372,Office,Printers,2478,492.05,SUP0013,PROD00372,Ultra Printers Blender DEC5,Office,Printers,2434,637.01
373,Sports,Outdoor,3479,84.52,SUP0013,PROD00373,Durable Outdoor Monitor EU9V,Sports,Outdoor,3438,115.03
374,Electronics,Tablets,1721,1794.96,SUP0013,PROD00374,Lite Tablets Monitor W4CX,Electronics,Tablets,1716,1993.26
375,Office,Printers,2477,50.88,SUP0013,PROD00375,Lite Printers Mixer QPUU,Office,Printers,2435,53.86
376,Toys,Action Figures,4087,97.35,SUP0013,PROD00376,Pro Action Figures Speaker W4LE,Toys,Action Figures,4075,116.52
377,Automotive,Parts,4994,1110.22,SUP0013,PROD00377,Wireless Parts Device K40P,Automotive,Parts,4980,1234.68
378,Electronics,Laptops,1014,1452.09,SUP0013,PROD00378,Wireless Laptops Shoes Q5GB,Electronics,Laptops,1011,1510.86
379,Grocery,Beverages,4040,15.35,SUP0013,PROD00379,Ergonomic Beverages Helmet 804U,Grocery,Beverages,4026,20.9
380,Beauty,Haircare,3274,5.61,SUP0013,PROD00380,Ultra Haircare Monitor RL78,Beauty,Haircare,3230,6.83
381,Office,Stationery,4857,412.81,SUP0013,PROD00381,Classic Stationery Bundle PIU2,Office,Stationery,4834,487.8
382,Electronics,Smartphones,3888,1672.39,SUP0013,PROD00382,Premium Smartphones Lamp G7SX,Electronics,Smartphones,3844,1811.16
383,Home & Kitchen,Cleaning,2458,233.82,SUP0013,PROD00383,Compact Cleaning System PFRY,Home & Kitchen,Cleaning,2420,276.59
384,Electronics,Cameras,328,1698.89,SUP0013,PROD00384,Compact Cameras Chair KQI8,Electronics,Cameras,298,1876.62
385,Electronics,Cameras,2351,461.79,SUP0013,PROD00385,Smart Cameras Keyboard U80S,Electronics,Cameras,2342,557.3
386,Beauty,Fragrance,4713,149.33,SUP0013,PROD00386,Classic Fragrance Monitor I6WI,Beauty,Fragrance,4671,181.33
387,Home & Kitchen,Decor,3494,47.23,SUP0013,PROD00387,High-Speed Decor Chair M7IC,Home & Kitchen,Decor,3461,62.87
388,Automotive,Care,3093,501.31,SUP0013,PROD00388,Ultra Care Shoes RD91,Automotive,Care,3087,689.52
389,Grocery,Pantry,4445,24.91,SUP0013,PROD00389,Adjustable Pantry Kit LQ4U,Grocery,Pantry,4434,30.43
390,Sports,Fitness,1971,285.45,SUP0013,PROD00390,Advanced Fitness Set DUU1,Sports,Fitness,1924,315.27
391,Toys,Puzzles,1841,196.92,SUP0013,PROD00391,Multi-Purpose Puzzles Blender VE6D,Toys,Puzzles,1822,260.77
392,Automotive,Parts,3267,666.62,SUP0013,PROD00392,High-Speed Parts Device NOHH,Automotive,Parts,3247,778.48
393,Automotive,Parts,3331,937.54,SUP0013,PROD00393,Ultra Parts Shoes B3J4,Automotive,Parts,3327,1263.27
394,Beauty,Fragrance,1146,88.72,SUP0013,PROD00394,Compact Fragrance Mixer E4NF,Beauty,Fragrance,1115,110.56
395,Beauty,Skincare,432,298.96,SUP0013,PROD00395,Lite Skincare Bottle I436,Beauty,Skincare,393,384.31
396,Office,Organization,4631,244.51,SUP0013,PROD00396,Multi-Purpose Organization Camera U5Z2,Office,Organization,4627,293.69
397,Automotive,Accessories,2869,818.35,SUP0013,PROD00397,Multi-Purpose Accessories Bundle 4B2U,Automotive,Accessories,2819,877.21
398,Sports,Running,4870,564.42,SUP0013,PROD00398,High-Speed Running Device SPBG,Sports,Running,4847,616.67
399,Automotive,Care,3648,806.59,SUP0013,PROD00399,Multi-Purpose Care Mixer Y5YS,Automotive,Care,3598,989.52
400,Office,Furniture,1062,512.05,SUP0013,PROD00400,Multi-Purpose Furniture Shoes CJ9C,Office,Furniture,1056,614.55
401,Sports,Team Sports,2584,479.28,SUP0013,PROD00401,Premium Team Sports Helmet U8VZ,Sports,Team Sports,2561,641.19
402,Electronics,Tablets,1722,868.61,SUP0013,PROD00402,Pro Tablets System B7DZ,Electronics,Tablets,1681,1063.54
403,Automotive,Care,4418,17.71,SUP0013,PROD00403,Smart Care System L0EQ,Automotive,Care,4385,21.17
404,Grocery,Frozen,1969,91.24,SUP0013,PROD00404,Wireless Frozen Helmet B8UK,Grocery,Frozen,1940,128.96
405,Beauty,Skincare,3721,219.08,SUP0013,PROD00405,Ergonomic Skincare Lamp FVED,Beauty,Skincare,3710,229.91
406,Automotive,Care,1502,384.9,SUP0013,PROD00406,Adjustable Care Helmet 97SY,Automotive,Care,1483,472.21
407,Beauty,Haircare,2114,175.51,SUP0013,PROD00407,High-Speed Haircare Cleaner TDW1,Beauty,Haircare,2089,240.96
408,Beauty,Skincare,482,184.52,SUP0013,PROD00408,Durable Skincare Shoes RBO1,Beauty,Skincare,434,185.3
409,Toys,Action Figures,1948,92.64,SUP0013,PROD00409,Classic Action Figures Printer 97HL,Toys,Action Figures,1899,113.28
410,Beauty,Fragrance,1969,168.92,SUP0013,PROD00410,Wireless Fragrance Kit 8RTW,Beauty,Fragrance,1955,232.93
